WKT;str_schl;baumgruppe
POINT (405172.197 5757210.947);05460;Taxus
POINT (403115.112 5755517.215);04665;Prunus
POINT (405169.466 5757359.449);04845;Acer
POINT (405169.594 5757360.886);04845;Acer
POINT (404941.921 5758012.102);05460;Tilia
POINT (404929.477 5758193.24);05460;Tilia
POINT (404922.243 5758176.929);05460;Tilia
POINT (404904.018 5758135.782);05460;Tilia
POINT (404904.366 5758104.698);05460;Aesculus
POINT (404943.009 5758096.555);05460;Tilia
POINT (404950.728 5758138.907);05460;Tilia
POINT (404976.777 5758118.466);05945;Tilia
POINT (404976.016 5758109.49);05945;Tilia
POINT (404961.279 5758110.411);05945;Tilia
POINT (404945.935 5758143.667);05460;Tilia
POINT (404952.731 5758155.979);05460;Tilia
POINT (404959.377 5758187.126);05460;Tilia
POINT (404959.588 5758204.877);05460;Tilia
POINT (405865.456 5756912.605);01865;Liquidambar
POINT (405878.942 5756917.187);01865;Liquidambar
POINT (405881.006 5756940.347);01865;Liquidambar
POINT (405894.746 5756945.555);01865;Liquidambar
POINT (405890.505 5756957.271);01865;Liquidambar
POINT (405906.344 5756966.326);01865;Liquidambar
POINT (405908.968 5756989.627);01865;Liquidambar
POINT (404715.224 5758487.562);06350;Fraxinus
POINT (405754.82 5757102.925);05460;Tilia
POINT (405714.543 5757085.935);05460;Tilia
POINT (405866.838 5757200.427);05460;Tilia
POINT (404832.486 5761826.797);02505;Quercus
POINT (404936.856 5762158.373);03635;Quercus
POINT (404658.585 5757464.146);03025;Platanus
POINT (404558.363 5759098.887);07360;Tilia
POINT (403947.223 5758126.716);05125;Tilia
POINT (404067.517 5758635.65);05125;Acer
POINT (403921.296 5758155.184);05125;Tilia
POINT (404084.456 5758717.568);05125;Acer
POINT (404193.11 5758923.737);05125;Acer
POINT (403131.559 5766055.723);02083;Betula
POINT (405522.755 5766823.203);02390;Malus
POINT (403662.035 5766418.719);03065;Quercus
POINT (403632.281 5766422.402);03065;Quercus
POINT (403617.551 5766424.317);03065;Quercus
POINT (403602.822 5766426.674);03065;Quercus
POINT (403588.24 5766428.589);03065;Quercus
POINT (403384.234 5766441.554);03065;Quercus
POINT (403368.474 5766445.237);03065;Quercus
POINT (403324.138 5766454.665);03065;Quercus
POINT (403274.794 5766465.271);03065;Quercus
POINT (403961.329 5761624.809);04045;Platanus
POINT (403951.565 5761625.044);04045;Platanus
POINT (403941.095 5761625.633);04045;Platanus
POINT (405204.789 5761165.348);01170;Quercus
POINT (405306.984 5761187.377);01170;Acer
POINT (404730.459 5761896.392);03800;Carpinus
POINT (404733.329 5761908.333);03800;Carpinus
POINT (404718.149 5761935.918);03800;Tilia
POINT (404710.465 5761916.85);03800;Tilia
POINT (404667.694 5761802.714);05260;Tilia
POINT (404762.207 5761818.634);05260;Sorbus
POINT (404554.257 5760748.233);07185;Tilia
POINT (404252.311 5760807.325);07185;Platanus
POINT (404668.347 5764214.388);05800;Acer
POINT (404649.145 5764206.454);05800;Acer
POINT (404639.703 5764202.169);05800;Acer
POINT (404630.023 5764198.599);05800;Acer
POINT (404620.105 5764194.156);05800;Acer
POINT (404611.457 5764189.951);05800;Acer
POINT (404589.479 5764181.461);05800;Acer
POINT (404569.722 5764175.431);05800;Acer
POINT (404559.487 5764174.162);05800;Acer
POINT (404538.54 5764174.955);05800;Acer
POINT (404651.562 5763355.993);05800;Quercus
POINT (405557.972 5763017.092);01375;Quercus
POINT (405566.928 5763017.826);01375;Quercus
POINT (402377.622 5766928.497);02084;Quercus
POINT (402388.738 5766936.835);02084;Quercus
POINT (402399.16 5766944.361);02084;Acer
POINT (402409.582 5766952.467);02084;Acer
POINT (402430.542 5766968.91);02084;Acer
POINT (402441.312 5766976.553);02084;Fagus
POINT (402497.012 5767018.934);02084;Betula
POINT (402507.318 5767026.924);02084;Acer
POINT (402517.856 5767035.261);02084;Acer
POINT (402819.113 5767249.358);02084;Betula
POINT (402799.503 5767237.049);02084;Quercus
POINT (402794.409 5767233.739);02084;Quercus
POINT (404572.738 5762945.98);00575;Quercus
POINT (404591.175 5762905.69);00575;Quercus
POINT (404597.184 5762892.442);00575;Quercus
POINT (404603.603 5762878.512);00575;Quercus
POINT (404620.717 5762840.537);00575;Quercus
POINT (404631.983 5762816.416);00575;Quercus
POINT (404642.932 5762792.295);00575;Quercus
POINT (404648.645 5762780.076);00575;Quercus
POINT (404654.675 5762767.699);00575;Quercus
POINT (404670.385 5762732.47);00575;Quercus
POINT (404676.415 5762720.092);00575;Quercus
POINT (404681.651 5762708.032);00575;Quercus
POINT (405739.356 5765889.057);00340;Fagus
POINT (405350.27 5765786.666);02755;Quercus
POINT (405492.134 5765810.131);02755;Quercus
POINT (405306.537 5766168.983);01640;Tilia
POINT (405292.521 5766168.614);01640;Tilia
POINT (404605.579 5759072.056);07360;Amelanchier
POINT (409381.607 5761503.863);06475;Betula
POINT (409374.334 5761490.914);06475;Betula
POINT (402528.509 5767043.251);02084;Acer
POINT (402639.478 5767118.542);02084;Betula
POINT (403253.698 5763758.081);02845;Quercus
POINT (407137.002 5766282.484);03000;Malus
POINT (403237.994 5765840.789);02083;Betula
POINT (403200.586 5765910.266);02083;Quercus
POINT (403424.895 5762225.483);02845;Tilia
POINT (403738.405 5761817.248);02010;Carpinus
POINT (403870.974 5761991.208);05295;Corylus
POINT (403934.508 5761812.837);05295;Corylus
POINT (403934.509 5761883.93);05295;Corylus
POINT (403859.395 5762040.796);01525;Corylus
POINT (403870.703 5762189.978);01525;Tilia
POINT (403865.05 5762178.576);01525;Aesculus
POINT (403846.749 5762168.612);01525;
POINT (403848.473 5762113.423);01525;Corylus
POINT (403888.238 5762208.565);01525;Tilia
POINT (403934.419 5762100.87);05985;Corylus
POINT (403934.611 5762164.969);05985;Corylus
POINT (403934.612 5762177.617);05985;Corylus
POINT (403934.42 5762189.306);05985;Corylus
POINT (403478.366 5766777.468);04985;Quercus
POINT (403504.07 5766782.017);04985;Quercus
POINT (403468.813 5766776.445);04985;Quercus
POINT (403455.734 5766773.943);04985;Quercus
POINT (403520.561 5766785.315);04985;Quercus
POINT (403532.502 5766787.475);04985;Quercus
POINT (403535.573 5766787.93);04985;Quercus
POINT (404622.877 5755266.448);03450;Acer
POINT (405264.038 5755311.761);04755;Tilia
POINT (405247.672 5755307.54);04755;Tilia
POINT (405295.004 5755330.353);04755;Tilia
POINT (402258.967 5758909.438);02375;Prunus
POINT (412305.126 5753117.123);06202;Tilia
POINT (402470.118 5758785.997);05698;Quercus
POINT (405951.895 5757139.512);01865;Magnolia
POINT (405951.514 5757145.968);01865;Magnolia
POINT (405952.213 5757133.733);01865;Magnolia
POINT (404936.836 5758209.711);05460;Tilia
POINT (404933.069 5758201.483);05460;Tilia
POINT (404925.785 5758184.938);05460;Tilia
POINT (404918.637 5758168.834);05460;Tilia
POINT (404915.038 5758160.605);05460;Tilia
POINT (404911.353 5758152.345);05460;Tilia
POINT (404907.749 5758144.215);05460;Tilia
POINT (404900.71 5758127.452);05460;Tilia
POINT (404897.823 5758115.794);05460;Tilia
POINT (404896.403 5758108.392);05460;Tilia
POINT (404928.476 5758090.634);05460;Tilia
POINT (404932.573 5758089.954);05460;Tilia
POINT (404928.905 5758096.574);05460;Tilia
POINT (404929.646 5758106.865);05460;Tilia
POINT (404930.209 5758114.43);05460;Tilia
POINT (404934.671 5758119.732);05460;Tilia
POINT (404935.209 5758127.512);05460;Tilia
POINT (404935.877 5758136.452);05460;Tilia
POINT (404945.134 5758134.628);05460;Tilia
POINT (404936.681 5758145.017);05460;Tilia
POINT (404947.011 5758152.528);05460;Tilia
POINT (404937.661 5758154.131);05460;Tilia
POINT (404948.362 5758161.36);05460;Tilia
POINT (404940.538 5758172.3);05460;Tilia
POINT (404950.014 5758170.399);05460;Tilia
POINT (404937.428 5758176.888);05460;Tilia
POINT (404939.382 5758185.607);05460;Tilia
POINT (404944.597 5758189.171);05460;Tilia
POINT (404947.277 5758198.411);05460;Tilia
POINT (404949.596 5758205.348);05460;Tilia
POINT (404952.327 5758212.289);05460;Tilia
POINT (404948.606 5758214.507);05460;Tilia
POINT (404957.437 5758199.248);05460;Tilia
POINT (404962.958 5758199.045);05460;Tilia
POINT (404954.94 5758192.025);05460;Tilia
POINT (404952.669 5758182.252);05460;Tilia
POINT (404409.352 5757628.457);03240;Acer
POINT (404786.203 5756741.771);03195;Platanus
POINT (404004.84 5756756.797);03680;Carpinus
POINT (404826.491 5756927.241);00985;Tilia
POINT (404944.507 5758203.024);05460;Tilia
POINT (398548.806 5753860.236);00095;Carpinus
POINT (399922.099 5756507.364);05075;Quercus
POINT (404914.227 5756980.319);00985;Platanus
POINT (404041.394 5757403.731);05442;Acer
POINT (404211.079 5757424.264);05595;Standort
POINT (404763.475 5759966.552);03805;Tilia
POINT (404698.825 5759118.467);02505;Tilia
POINT (404659.567 5760433.416);02505;Acer
POINT (405603.431 5758626.722);01365;Tilia
POINT (404745.108 5760150.441);03805;Acer
POINT (404805.261 5759515.788);03805;Acer
POINT (404768.237 5759000.613);03805;Crataegus
POINT (404868.935 5758331.078);06350;Acer
POINT (403758.109 5758449.694);01400;Standort
POINT (407831.478 5756808.994);07340;Quercus
POINT (403299.92 5754168.168);04740;Platanus
POINT (403402.74 5757709.452);00108;Carpinus
POINT (408338.993 5754022.924);00105;Acer
POINT (408350.878 5754004.659);00105;Acer
POINT (404960.866 5754443.531);01685;Tilia
POINT (398414.191 5753831.447);00095;Tilia
POINT (406054.081 5756841.671);00840;Gleditsia
POINT (407025.946 5757142.847);03130;Platanus
POINT (402825.666 5757711.067);05690;Quercus
POINT (399660.74 5757087.343);05690;Tilia
POINT (399624.809 5757077.412);05690;Tilia
POINT (403965.533 5758523.25);00713;Acer
POINT (406950.045 5756936.916);07340;Tilia
POINT (407209.09 5756887.182);07340;Tilia
POINT (406828.807 5757026.883);04505;Acer
POINT (402955.296 5757835.49);05690;Quercus
POINT (402764.439 5757687.651);05690;Quercus
POINT (399936.213 5756762.622);06115;Platanus
POINT (403087.862 5758703.897);04718;Platanus
POINT (403060.267 5758712.782);04718;Platanus
POINT (404905.007 5757746.25);05460;Tilia
POINT (404904.028 5757726.78);05460;Tilia
POINT (404908.702 5757726.644);05460;Tilia
POINT (402120.225 5761266.578);06965;Quercus
POINT (402121.152 5761200.308);06965;Quercus
POINT (404166.792 5761337.012);03279;Carpinus
POINT (404119.501 5761460.646);03279;Carpinus
POINT (408306.338 5758188.311);05475;Tilia
POINT (408294.857 5758180.461);05475;Tilia
POINT (408278.568 5758169.471);05475;Tilia
POINT (403351.656 5761688.222);04180;Prunus
POINT (403137.883 5766039.779);02083;Quercus
POINT (403165.226 5765971.905);02083;Betula
POINT (405361.302 5766738.292);02390;Malus
POINT (405390.807 5766753.543);02390;Malus
POINT (405398.219 5766757.534);02390;Prunus
POINT (405405.915 5766761.81);02390;Malus
POINT (405512.599 5766817.914);02390;Malus
POINT (405540.317 5766832.618);02390;Malus
POINT (405551.002 5766838.013);02390;Malus
POINT (405595.435 5766861.816);02390;Malus
POINT (404197.031 5766842.056);04985;Betula
POINT (404341.126 5766792.012);04985;Betula
POINT (404352.499 5766787.804);04985;Betula
POINT (404363.531 5766784.278);04985;Betula
POINT (404384.685 5766776.203);04985;Betula
POINT (398844.383 5762575.645);00097;Salix
POINT (398861.113 5762503.917);00097;Salix
POINT (398856.801 5762523.155);00097;Salix
POINT (398854.313 5762534.433);00097;Salix
POINT (398851.494 5762544.881);00097;Salix
POINT (398846.851 5762565.115);00097;Salix
POINT (398813.021 5762721.84);00097;Baumgruppe
POINT (398690.883 5763167.177);00097;Quercus
POINT (401308.173 5764438.354);02650;Acer
POINT (403921.684 5761601.634);04045;Platanus
POINT (404058.383 5761608.573);04045;Tilia
POINT (404196.729 5761628.805);04045;Tilia
POINT (404243.198 5761629.746);04045;Tilia
POINT (403121.931 5761026.357);05243;Carpinus
POINT (404112.408 5761669.787);06913;Carpinus
POINT (404103.67 5761694.819);06913;Carpinus
POINT (404113.319 5761709.656);06913;Carpinus
POINT (404110.316 5761735.416);06913;Carpinus
POINT (404110.317 5761765.363);06913;Carpinus
POINT (404110.775 5761911.548);06913;Sorbus
POINT (404193.61 5761991.83);06913;Acer
POINT (404208.265 5761995.744);06913;Acer
POINT (404215.547 5761997.474);06913;Acer
POINT (404223.102 5761999.567);06913;Acer
POINT (404230.476 5762001.569);06913;Acer
POINT (404242.855 5762001.387);06913;Acer
POINT (404191.16 5761650.91);04145;Tilia
POINT (403909.568 5761630.927);04045;Platanus
POINT (403141.31 5761004.731);05243;Carpinus
POINT (403152.706 5761028.103);05243;Acer
POINT (403822.827 5761681.604);04045;Quercus
POINT (403859.67 5761651.213);04045;Acer
POINT (403807.427 5761665.649);04045;Acer
POINT (403819.676 5761654.498);04045;Platanus
POINT (403835.715 5761641.32);04045;Platanus
POINT (403844.593 5761635.236);04045;Platanus
POINT (403853.536 5761629.891);04045;Quercus
POINT (403994.739 5761594.222);04045;Populus
POINT (404014.15 5761602.927);04045;
POINT (404030.62 5761605.162);04045;Tilia
POINT (405138.701 5757235.665);05460;Tilia
POINT (405128.994 5757242.62);05460;Tilia
POINT (405111.141 5757249.319);05460;Standort
POINT (405096.312 5757250.325);05460;Tilia
POINT (405093.245 5757255.69);05460;Tilia
POINT (405037.493 5757260.922);05460;Tilia
POINT (405006.846 5757262.722);05460;Tilia
POINT (404976.167 5757264.664);05460;Tilia
POINT (404944.551 5757276.506);05460;Tilia
POINT (404935.294 5757285.944);05460;Tilia
POINT (404924.94 5757327.896);05460;Tilia
POINT (404923.101 5757344.84);05460;Tilia
POINT (404918.033 5757357.602);05460;Tilia
POINT (404899.846 5757387.616);05460;Tilia
POINT (404890.929 5757403.524);05460;Tilia
POINT (404882.866 5757417.251);05460;Tilia
POINT (404867.241 5757443.17);05460;Tilia
POINT (404842.927 5757485.693);05460;Tilia
POINT (404839.606 5757491.617);05460;Tilia
POINT (404835.896 5757497.375);05460;Tilia
POINT (404823.885 5757518.314);05460;Tilia
POINT (404813.616 5757535.591);05460;Tilia
POINT (404802.443 5757554.18);00025;Tilia
POINT (404804.466 5757584.166);05460;Tilia
POINT (404805.318 5757592.52);05460;Tilia
POINT (404807.39 5757628.408);05460;Tilia
POINT (404813.607 5757682.637);05460;Tilia
POINT (404814.994 5757632.662);05460;Tilia
POINT (404820.982 5757649.102);05460;Tilia
POINT (404819.195 5757660.234);05460;Tilia
POINT (404951.494 5758177.4);05460;Tilia
POINT (404394.928 5758179.386);01788;Prunus
POINT (404471.929 5757002.613);04260;Paulownia
POINT (404445.726 5756970.544);04260;Quercus
POINT (404269.543 5756825.937);04260;Quercus
POINT (404267.676 5756818.302);04260;Tilia
POINT (404384.345 5758162.519);01788;Prunus
POINT (404281.432 5756837.582);04260;Quercus
POINT (404289.65 5756833.369);04260;Fagus
POINT (404312.52 5756821.206);04260;Fraxinus
POINT (404337.9 5756851.287);04260;Quercus
POINT (404337.799 5756846.086);04260;Quercus
POINT (404352.618 5756839.875);04260;Fraxinus
POINT (404349.817 5758168.406);01788;Quercus
POINT (404357.764 5756860.742);04260;Fagus
POINT (404381.487 5756852.959);04260;Salix
POINT (404367.819 5756886.971);04260;Liquidambar
POINT (404398.093 5756879.991);04260;Tilia
POINT (404326.004 5758188.911);01788;Quercus
POINT (404414.946 5756891.678);04260;Fraxinus
POINT (404426.854 5756890.256);04260;Alnus
POINT (404421.302 5756894.47);04260;Fraxinus
POINT (404320.183 5758196.254);01788;Quercus
POINT (404416.398 5756908.008);04260;Fagus
POINT (404418.194 5756913.851);04260;Fagus
POINT (404428.818 5756920.682);04260;Quercus
POINT (404434.168 5756921.874);04260;Quercus
POINT (404314.032 5758193.674);01788;Carpinus
POINT (404347.217 5758139.454);01788;Liquidambar
POINT (404339.2 5758141.28);01788;Liquidambar
POINT (404305.148 5758151.122);01788;Betula
POINT (404260.196 5756801.498);04260;Fagus
POINT (404231.948 5756807.806);04260;Tilia
POINT (404241.115 5756794.548);04260;Salix
POINT (404219.041 5756794.427);04260;Fagus
POINT (404290.623 5758145.725);01788;Tilia
POINT (404196.734 5756752.39);04260;Fraxinus
POINT (404251.253 5758182.396);01788;Aesculus
POINT (404219.106 5758160.965);01788;Baumgruppe
POINT (404198.884 5756717.539);04260;Fraxinus
POINT (404207.457 5756714.877);04260;Salix
POINT (404223.295 5756718.807);04260;Quercus
POINT (404224.45 5756713.639);04260;Quercus
POINT (404107.187 5758123.023);01788;Fraxinus
POINT (404140.683 5758134.294);01788;Baumgruppe
POINT (404909.349 5757733.38);05460;Tilia
POINT (404903.98 5757730.981);05460;Tilia
POINT (404904.421 5757737.563);05460;Tilia
POINT (404909.836 5757740.764);05460;Tilia
POINT (404923.365 5757727.618);05460;Tilia
POINT (404918.856 5757733.223);05460;Tilia
POINT (404923.947 5757736.581);05460;Tilia
POINT (404919.457 5757742.413);05460;Tilia
POINT (404924.588 5757746.154);05460;Tilia
POINT (404920.046 5757751.402);05460;Tilia
POINT (404925.199 5757755.531);05460;Tilia
POINT (404920.624 5757760.287);05460;Tilia
POINT (404925.819 5757764.236);05460;Tilia
POINT (404921.22 5757769.272);05460;Tilia
POINT (404926.381 5757773.576);05460;Tilia
POINT (404926.978 5757782.452);05460;Tilia
POINT (404922.392 5757787.141);05460;Tilia
POINT (404927.586 5757791.623);05460;Tilia
POINT (404922.912 5757795.123);05460;Tilia
POINT (404928.169 5757800.301);05460;Tilia
POINT (404923.448 5757803.129);05460;Tilia
POINT (404928.756 5757809.275);05460;Tilia
POINT (404929.374 5757818.537);05460;Tilia
POINT (404924.738 5757823.09);05460;Tilia
POINT (404929.957 5757827.317);05460;Tilia
POINT (404925.32 5757831.973);05460;Tilia
POINT (404930.544 5757836.293);05460;Tilia
POINT (404931.12 5757845.165);05460;Tilia
POINT (404926.501 5757850.048);05460;Tilia
POINT (404931.742 5757854.436);05460;Tilia
POINT (404927.088 5757859.033);05460;Tilia
POINT (404932.373 5757864.011);05460;Tilia
POINT (404927.678 5757867.919);05460;Tilia
POINT (404910.415 5757749.441);05460;Tilia
POINT (405925.107 5756999.093);01865;Liquidambar
POINT (405931.135 5757010.758);01865;Liquidambar
POINT (405924.051 5757016.564);01865;Liquidambar
POINT (403002.886 5755444.867);04665;Quercus
POINT (402865.472 5755319.221);04665;Prunus
POINT (402869.44 5755243.783);04665;Acer
